cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,n_draws,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,935022.8929325533,37.631975687272174,35.72634227070192,39.71327003594254,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,965872.2877519596,38.259397101153496,36.25824654930591,40.269054426606495,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,997739.5027423126,39.37998457902536,37.53343260206325,41.01129950943026,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1030658.119045364,40.13490680906973,38.28646267795269,41.778230529337186,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1064662.8257521042,39.438687524723335,37.31756106331972,41.34039311414717,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1099789.4564575392,39.2794478676753,36.993506758429135,41.445675786572345,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1136075.0270215622,39.11691416796253,37.02704157800877,41.220721436844464,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1173557.7745756204,40.16355628507016,38.01242924451382,42.230166095659506,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1212277.1978163929,40.77592404364933,38.433605251522046,42.966312199588515,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1252274.0986288516,41.433714848505055,39.01781047838181,43.53130178222018,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1293590.6250826102,40.560820345792294,39.0071642949908,42.086982747524495,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1336270.3158468604,41.64583264100882,40.152894933817194,42.929281404779466,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1380358.1460706987,43.462204972300796,41.387056289423114,45.25965343960775,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1425900.5747771938,44.13958378199877,42.58987503672369,45.725495665793325,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1472945.5938211184,44.0750264099102,42.67563381483319,45.52217023076549,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1521542.778462001,43.08297908536413,41.54623454291958,44.7069045427624,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1571743.3396056697,41.767563312997595,40.10358220516183,43.64244150977415,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1623600.177769487,41.787818808213686,39.896487781833784,43.61282650260177,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1677167.93882802,42.27324910890526,40.3809386301675,44.54772538873259,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1732503.0715979594,42.57861627386604,40.66784060470124,44.95229750466293,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1789663.8873229476,44.24835089072813,42.44557092551132,46.60274197950735,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1848710.621120981,44.311458329459036,42.62844467718738,46.20362597156315,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1909705.4954592169,44.08533951949384,42.313405639561715,46.08941283562821,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,1972712.7857229186,44.771656812382375,42.50495557105804,46.86956719229428,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2037798.887947852,45.54826141576437,43.151411516283886,48.23656113658126,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2105032.3887872645,46.82409197454278,45.04714871456945,48.75790713363831,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2174484.1377874045,47.61920343452555,45.95515792324603,49.468111808808274,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2246227.3220475772,46.67238839980221,44.59508799458339,49.072603367327474,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2320337.543343498,46.68530831252966,44.48389926698821,49.28309101892425,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2396892.8977951915,47.98359069247367,45.324714293227665,50.53060493161231,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2475974.058163362,48.39343887334605,45.64650678096656,50.74396375061916,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2557664.358861063,48.97637791676401,46.61115193786109,50.8586240241936,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2642049.88377004,47.73856542246998,45.311117407407046,50.13722161238832,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2729219.55695458,48.60939032414914,46.894128881746646,50.55385284012611,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2819265.2363681323,49.422022600422075,47.407304790406634,51.791996813471336,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,2912281.810651754,52.07587420356384,49.512603417071425,54.8966168142279,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3008367.2991261547,49.90285107117883,48.260690067166685,51.80927681352687,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3107622.955082835,50.37824046385634,48.03639659498024,52.83075349294811,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3210153.372483131,51.56689438600195,49.883347979871964,53.49148329167231,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3316066.596177557,52.73986835320786,50.22030062809165,54.969376374116734,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3425474.2357617486,51.78973837396054,50.24257578557437,53.80761906246391,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3538491.5831887,52.55194776615842,50.81171117946233,54.9222759836354,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3655237.734261619,52.34340527511656,50.105213788827925,55.0786901823291,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3775835.714134998,55.219669069467045,53.55217157728155,57.70026095333638,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,3900412.6069565606,55.45409338911769,52.98728996460472,58.05630833833759,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,4029099.6897863843,57.26686031545513,54.56756574314366,60.15881166989186,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,4162032.5709344973,56.497054021276405,54.66499724732166,58.53516959231396,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,4299351.332862669,55.498598736985116,53.48865263720453,57.84527351274199,iqm-bootstrap,40,9998548
0830-211803__NetHackChallenge-v0__exp3-pooled/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3-pooled,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,8,4441200.679800937,57.77577061271696,55.92500348699248,59.816389388748235,iqm-bootstrap,40,9998548
