cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,142442.70168301495,20.10602326380006,18.126660192651244,21.375528059992106,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,148055.91206802914,20.71207924508674,18.48948362887649,21.387435247640457,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,153890.32108557518,20.326097568890166,18.28195186187484,20.721067410635502,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,159954.6454648829,20.21435719857481,18.31099377583813,20.896116367878914,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,166257.94543354533,20.41,18.135081038896015,22.468520742226858,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,172809.63825369053,20.68787711201936,17.732830049903473,22.701397363375683,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,179619.51229156746,21.177901490701778,17.457534010072177,22.963725155963722,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,186697.74164156883,20.799392228451975,17.5791036124588,23.700623811928683,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,194054.90132654348,20.44977292817174,19.160860679150936,22.155649877651655,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,201701.98309710034,20.803774092552764,19.621508970254503,22.03,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,209650.4118535149,20.988713589488796,19.729958398634857,22.322117677489587,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,217912.06271476764,19.8152128684536,18.925605770995404,21.972634434903746,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,226499.27876022298,20.09891265593012,18.168751154102043,22.44186738830794,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,235424.88947044706,19.34661482724342,18.794746527092705,22.612518641094358,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,244702.22989471888,20.513518944582028,18.98763701216569,21.949490319457226,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,254345.16057387594,19.664298011749096,18.557837764226942,22.87890791302921,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,264368.08824825054,19.297928935001135,18.876242720630707,23.822387507508235,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,274785.98738164204,20.430475114889923,18.42169132802395,24.676294010843463,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,285614.4225334797,20.147633212100743,19.281685170822875,23.560641898117655,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,296869.5716125983,21.396582543726684,20.417525460911165,23.036587761744588,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,308568.2500473759,20.34745112649175,18.538793099817937,23.830091315547776,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,320727.93590833433,20.226262999695457,18.532736393724093,23.688655979605446,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,333366.79602074047,22.043666624941483,19.18525953758684,26.223908882949207,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,346503.7131062274,22.64093027471308,18.65,26.680617013162717,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,360158.3139939735,22.574843933018162,18.382797263303658,28.055602059797515,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,374350.9989435965,22.875082313574918,19.093845623165855,30.25955579031189,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,389102.9721235695,24.506638491351247,18.642141625988394,30.357170054402122,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,404436.2732906895,24.52851525533996,20.539874573969474,30.5,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,420373.81071794004,25.584330488559058,21.26203439333407,31.25178115844445,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,436939.3954199284,26.62513102487866,21.321381652982183,33.16,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,454157.7767270376,27.453867107407483,23.14515379840089,34.17755911545441,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,472054.67926144897,27.971991188485045,24.34739605759352,35.41238056555703,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,490656.84137026314,27.11692831513862,25.02160605626806,34.45736870374495,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,509992.0550731511,27.408687282830435,26.83524906904698,32.834711276492676,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,530089.2075842136,30.10157175154028,26.87134713602126,31.925485557515653,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,550978.324470085,28.875636805655617,27.293187551092647,31.30107771348714,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,572690.6145087536,30.22080185261273,27.879844085539453,30.602267856965714,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,595258.5163161382,28.88672148404165,28.63154070193055,29.523884734509124,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,618715.7468100492,29.393028298860028,27.777659085638973,30.624601682906096,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,643097.3515839783,30.288521426799857,28.23873729010058,32.122226387847874,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,668439.7572659448,31.101876821313084,27.085150856851836,35.3506150901697,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,694780.825940641,30.316073827838196,25.097567161785573,33.80165188128199,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,722159.9117161811,33.39498427950424,27.949537047006434,36.90834174562845,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,750617.9195199572,33.928560693166645,28.60123939333425,40.64908859220367,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,780197.366211467,35.7506176568862,32.16304872645633,41.66421599973745,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,810942.4441033805,37.666446261211064,34.78985637769576,39.49676667437155,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,842899.0869857913,37.92,31.896836459462403,41.63521714670401,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,876115.0387522536,39.98970599681864,34.239917225941554,41.68152360489122,median-range,5,10001172
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,0,10000000,5000,0,0.999,primitive,exp3,64,910639.9247301616,37.303075944545895,32.223371822281166,47.1952427219306,median-range,5,10001172
